epoch,train_loss,test_loss
1,1.60756958229378,-0.19291056719620103
2,-0.29721659889520197,-0.2694448208010951
3,-0.2653048851518093,-0.41975674256164996
4,-0.5097279552888505,-0.46104081377249073
5,-0.5497390918213332,-0.5815123680335136
6,-0.6443082410495357,-0.6251354952837214
7,-0.685040191223953,-0.6776586457351108
8,-0.7149451223221431,-0.6962026622928219
9,-0.7465271040030143,-0.7006356941720033
10,-0.7640855002572998,-0.7373055824021131
11,-0.7793799655395688,-0.7248924253531445
12,-0.7873417091722165,-0.7653246614208192
13,-0.8019576919757785,-0.7704559126109989
14,-0.8080223147213655,-0.7623200846169098
15,-0.823257228761487,-0.7786605224197294
16,-0.8347323245704501,-0.7829159032231495
17,-0.842501611562052,-0.8019528576299364
18,-0.8486216435492496,-0.801696450083896
19,-0.8531570996016036,-0.7977653102512345
20,-0.8606235011187989,-0.8036400531683071
21,-0.86713518889423,-0.8167502913865502
22,-0.8703220316575103,-0.8111259729589945
23,-0.877327663254764,-0.8228083554287383
24,-0.8767296062764045,-0.8232505642797476
25,-0.8842322311944534,-0.8222856977356621
26,-0.8862844680773598,-0.8275034732426758
27,-0.8936711778254264,-0.8328590567833112
28,-0.8939895215000537,-0.8336343392821741
29,-0.9012304464149057,-0.8347697924224683
30,-0.9028562122929397,-0.8184994012209368
31,-0.9081705314436721,-0.8354313531775533
32,-0.9110807826720089,-0.8470804308345656
33,-0.9117946605496965,-0.8466767315695315
34,-0.9151309346382355,-0.8318648955152359
35,-0.9161297547725832,-0.85798120568104
36,-0.9232693932142603,-0.8545797438533218
37,-0.9255235831029835,-0.8520676155609114
38,-0.9296994840915989,-0.8505160833168545
39,-0.9348127927145587,-0.8619969509082076
40,-0.9405340357456123,-0.8647356778061316
