epoch,train_loss,test_loss
1,0.9077567052318504,-0.4291620997758007
2,-0.5017372432969682,-0.506119212800246
3,-0.509196118809699,-0.5214690757869387
4,-0.6535088026575817,-0.6823171598353872
5,-0.7528361686610444,-0.7379048426762039
6,-0.7919315418303993,-0.7484871452513301
7,-0.7363052803559916,-0.721338867607676
8,-0.7805041759259599,-0.7144104438247504
9,-0.8002975421171199,-0.7207279637501931
10,-0.82295859963322,-0.7722425084055206
11,-0.8384520804176978,-0.7775747705342961
12,-0.8504227124652362,-0.7921171401201943
13,-0.8580314910686029,-0.8044086214890819
14,-0.8637195023884517,-0.8047773443576363
15,-0.869578954815734,-0.8020473834357144
16,-0.8740424264430477,-0.7921777871241908
17,-0.8777733592710255,-0.7160082303631453
18,-0.8842193410861401,-0.8131924792756269
19,-0.893712999395055,-0.7586574252372906
20,-0.9042157540577265,-0.8397230219463875
21,-0.9140869408095131,-0.833026516419134
22,-0.9193782632413595,-0.8467081104301744
23,-0.9241570980825664,-0.8373748248098073
24,-0.9272465674861499,-0.8551263104687319
25,-0.9301894909385,-0.8583963609082096
26,-0.9342763137974065,-0.8559248417339943
27,-0.935975397403504,-0.8413406892461174
28,-0.9365754352080731,-0.8413775864942574
29,-0.9431356715868755,-0.8426443852024313
30,-0.9298816475392955,-0.838257021834085
31,-0.9473008454041831,-0.8597884323309969
32,-0.9497699163699072,-0.862107326493909
33,-0.9513057249334007,-0.8643425192040057
34,-0.9541339745983759,-0.8696472890951016
35,-0.9555926801797986,-0.8680748483281077
36,-0.9568958129378817,-0.8437824378778905
37,-0.928011935746944,-0.8530595713191562
38,-0.9546886513423816,-0.8741017672290773
39,-0.9577605855229911,-0.8332078816254198
40,-0.9610442854096829,-0.8769172610646044
