epoch,train_loss,test_loss
1,1.0308541285798773,-0.33891470196691376
2,-0.503503753723085,-0.5388886049182878
3,-0.609293738104656,-0.6185344048442296
4,-0.6847828433390907,-0.6549479400992025
5,-0.727829005932364,-0.6675514280428121
6,-0.7641602545030015,-0.6993630798694528
7,-0.7969068028644821,-0.7650120827242916
8,-0.8186101446668785,-0.7711474648780293
9,-0.8318720770773333,-0.7647153423708162
10,-0.8068662762431773,-0.7755411676004713
11,-0.8615140629297802,-0.7747571202064002
12,-0.8759641152483219,-0.8055865802928621
13,-0.8860942439664755,-0.8071968129111661
14,-0.8855132325129076,-0.8053761254766105
15,-0.896624602336612,-0.8230843892803898
16,-0.801235566991111,-0.7033308087928611
17,-0.7883015199108426,-0.7478850863621007
18,-0.8456277469619864,-0.8067376075703421
19,-0.8758568136349957,-0.7763815669549836
20,-0.8888826709065223,-0.8252622709368114
21,-0.90121257732758,-0.8421898073574275
22,-0.9077658750859435,-0.8364000302842922
23,-0.9198292210159531,-0.845670033811971
24,-0.9263467067956663,-0.8650693981827777
25,-0.9367273826915098,-0.8671992919971178
26,-0.9442949404068871,-0.8543945145275857
27,-0.9497317076382213,-0.8722329735410986
28,-0.9521629885410297,-0.8732348962974401
29,-0.9548549340040242,-0.877469566832354
30,-0.9582789808609661,-0.8777791924222752
31,-0.9607634829012484,-0.8838626757540085
32,-0.9638815512401251,-0.8855759469792247
33,-0.965272377674577,-0.8934799353143683
34,-0.9672051373081688,-0.8780583668914106
35,-0.9693903719020961,-0.8743757339424373
36,-0.9710105559977357,-0.8629280754951415
37,-0.9726934543966855,-0.8704156890511513
38,-0.9741532607381472,-0.8680055488038946
39,-0.974956718096989,-0.8447994840549834
40,-0.9769441089128743,-0.8583701167186654
