epoch,train_loss,test_loss
1,0.9747817711417562,0.34412495755349043
2,-0.07143475631351898,-0.25655100119104723
3,-0.41895374064899876,-0.43622939747608735
4,-0.5227999314492383,-0.5274592300141115
5,-0.1742711221329513,-0.407754769594765
6,-0.5633191737261686,-0.6045071152832221
7,-0.6599532062716187,-0.5710251534334672
8,-0.14908949724834122,-0.385985167250957
9,-0.6257562946450671,-0.6585919598186457
10,-0.7230820603595245,-0.7047789197875026
11,-0.7607897166223934,-0.7208317934454959
12,-0.780315367604921,-0.7482118879939303
13,-0.7978678828458274,-0.7577608925577851
14,-0.8055105908219943,-0.7279067618841374
15,-0.8199005434442584,-0.7713470316204576
16,-0.8315118120703744,-0.7680839776026982
17,-0.8412572335439601,-0.7917309684196004
18,-0.8517811537637637,-0.8106420592209439
19,-0.8609296146123329,-0.8047520222004365
20,-0.8691118533548624,-0.8134604999174674
21,-0.878798657969081,-0.8153713501989841
22,-0.8893721887407271,-0.8386028348019829
23,-0.8968122576374605,-0.8141175654475336
24,-0.9049047341351963,-0.8354866194412296
25,-0.9111435093467103,-0.8426797875651607
26,-0.9160683022206089,-0.8439020495815778
27,-0.9220193409384407,-0.8412396380838788
28,-0.9297793009782542,-0.8574432519115047
29,-0.9462881601392112,-0.865025204392495
30,-0.9544667868924951,-0.8710192210328431
31,-0.9617461923179333,-0.8739275651765458
32,-0.9661946738340769,-0.8773851435033627
33,-0.9715788549818057,-0.8860739137103528
34,-0.9757515331414025,-0.8770471582626119
35,-0.9782877997592141,-0.8918072126161904
36,-0.9807592803063555,-0.8954249711684239
37,-0.983968027156389,-0.8874445766486504
38,-0.9856140493759059,-0.8917952386777342
39,-0.9879245217828343,-0.8914177183383777
40,-0.9910562967418449,-0.8948264017609167
