epoch,train_loss,test_loss
1,2.391289941508268,0.4476068683646987
2,0.2707208041247054,-0.0868000218288306
3,-0.25898632453907555,-0.3461460634537133
4,-0.40243625485002665,-0.4497459927780761
5,-0.424958111658113,-0.4426754613234489
6,-0.460297681164784,-0.478366811297558
7,-0.4391931417389994,-0.4065414867697307
8,-0.5291742578981218,-0.5555525159175841
9,-0.5554422064105953,-0.5730446205118004
10,-0.6377430766461843,-0.6238092946693485
11,-0.6702471695277281,-0.4678129433297817
12,-0.6779967254641805,-0.6907141494231276
13,-0.7303105265979307,-0.6527892082124764
14,-0.7633691991211159,-0.7073358376200001
15,-0.7767993696482784,-0.7268372667240508
16,-0.7530902267351077,-0.7482270322924043
17,-0.7597880636842723,-0.7740796864400675
18,-0.7479713276795724,-0.7662537534111812
19,-0.7460297627409213,-0.6505843015709593
20,-0.7484442634102026,-0.6692393719138187
21,-0.7720610028355172,-0.7164502015130387
22,-0.7954430552719718,-0.7810052792277233
23,-0.7985927488528364,-0.7412787824133296
24,-0.7889309564170806,-0.7845155101740894
25,-0.8209113963070731,-0.7672119753412259
26,-0.8222947688640666,-0.7481050932986869
27,-0.7699062588083,-0.786398878077298
28,-0.8544763825744032,-0.8154790429513395
29,-0.8739019851368593,-0.8241610076991313
30,-0.886405095343783,-0.8195446376447324
31,-0.8940648941194632,-0.8356914411873821
32,-0.9012425649596985,-0.8262595050680784
33,-0.9091174843734353,-0.8422178684193411
34,-0.9176091239394912,-0.8475133681301902
35,-0.9252207798869038,-0.8562923205211574
36,-0.9363427352147975,-0.7366893516462526
37,-0.9433119194531101,-0.879767323165764
38,-0.9462138151286857,-0.8722806367471262
39,-0.9507745227899896,-0.88035779637687
40,-0.9534181581661186,-0.8729298133816984
