epoch,train_loss,test_loss
1,0.48200725226587565,-0.3449248070081259
2,0.6453638460991041,0.980579485263342
3,0.19829260125189616,-0.21856314408604377
4,-0.2154505095806234,-0.36054957619419803
5,-0.3890004784331901,-0.3769478028042265
6,-0.3515318889593704,-0.33249528361024494
7,-0.3472150252425078,-0.49288563957828796
8,-0.5359748672257378,-0.505743328868239
9,-0.38323027215263555,-0.4536994714761314
10,-0.524047660548546,-0.44913397217054424
11,-0.5338732954186081,-0.5682827845008837
12,-0.5949777788916135,-0.6108604308769658
13,-0.6194385414777848,-0.6627810133736075
14,-0.7172838408675408,-0.6624180929988255
15,-0.7463946641470751,-0.7317281944654238
16,-0.7663240159524101,-0.7332757054517667
17,-0.7829761755492575,-0.7265827841435869
18,-0.8044424794720402,-0.7877199150357441
19,-0.8215449325422076,-0.7599802406343781
20,-0.8331229568898744,-0.7741743998717011
21,-0.8439128904196415,-0.7738476943224668
22,-0.8505424236937916,-0.8024347735545886
23,-0.8529427578062766,-0.7852869045702212
24,-0.8596280506054125,-0.8163455728395486
25,-0.8688099552088734,-0.8220655110699159
26,-0.8807274258867934,-0.8288325288965378
27,-0.877046857645321,-0.818270960877891
28,-0.8908877928311827,-0.8415721652684388
29,-0.9005313532310666,-0.8390833321866797
30,-0.9105432541777766,-0.849899212896456
31,-0.9178557284951602,-0.8640250966596751
32,-0.9243172467864748,-0.8601717429580512
33,-0.9302761116986207,-0.8657704177967928
34,-0.9350574456261387,-0.8569525448996343
35,-0.9390575701344314,-0.8755259754228187
36,-0.9435291839651314,-0.8710524691659727
37,-0.9470940599828012,-0.8760916562957897
38,-0.9497998688137413,-0.8717223337954945
39,-0.9477351481851847,-0.8831860790834015
40,-0.953881000800044,-0.8786067959335115
