epoch,train_loss,test_loss
1,0.22372083158103742,0.19162688035989342
2,-0.052973148402291774,-0.344219746099739
3,-0.43122852227251735,-0.4795776365692785
4,-0.5251191477296386,-0.4949259803044023
5,-0.5854324333834883,-0.5445394244964844
6,-0.6182265481284257,-0.588870733934972
7,-0.6721714944267586,-0.6183365172603064
8,-0.7061810006774137,-0.6612611387545864
9,-0.694685807200669,-0.6609862805424649
10,-0.7279007034978104,-0.6728937776920236
11,-0.7532684965567156,-0.6934619263918311
12,-0.7758979209803804,-0.708436900076031
13,-0.7949249960506602,-0.7515651932469121
14,-0.8080121104453506,-0.7564884354164939
15,-0.8123506305643398,-0.784225400298098
16,-0.8301949751403219,-0.7795648737592094
17,-0.8390458945637856,-0.7822354833193031
18,-0.8550116090432446,-0.7881855762207214
19,-0.8623301062696213,-0.8070555226118477
20,-0.8650567092221773,-0.8022399132450422
21,-0.8745221998644555,-0.7676010055513478
22,-0.8832047255250737,-0.8202856894996431
23,-0.8894591968331123,-0.7689288798765636
24,-0.8998207449913025,-0.8028029761012689
25,-0.9082693722658063,-0.8204946523463285
26,-0.9141276858722523,-0.8431996094867771
27,-0.9199592675462871,-0.8558064244043679
28,-0.9248617481428065,-0.826255191522248
29,-0.9294464154350536,-0.8461253087369748
30,-0.9344489009722431,-0.8495735878699724
31,-0.9381757942635285,-0.8489207538603633
32,-0.9416700754669645,-0.838339098652095
33,-0.9446796137688586,-0.8498518010348449
34,-0.9431547386100493,-0.841060567362073
35,-0.9493332160198154,-0.8712528513123592
36,-0.9500442142685037,-0.8583174491002236
37,-0.9511254760156195,-0.8561324069207465
38,-0.9517742280174059,-0.8687352250295657
39,-0.9542739531035491,-0.8702775776110313
40,-0.9549428169398292,-0.8785794673786487
