epoch,train_loss,test_loss
1,-0.19215095993631232,-0.4381149128401353
2,-0.4641166806225089,-0.5104978696937547
3,-0.5876498860505951,-0.574475015788684
4,-0.6345969626245467,-0.5958808046386198
5,-0.6649616317250251,-0.6380670671385748
6,-0.6951629730657576,-0.6415456756512508
7,-0.7247722141061137,-0.5441588246941934
8,-0.7561991741597195,-0.7352943363013091
9,-0.7841969754257181,-0.7516310228609745
10,-0.7980179383877465,-0.7097530518417006
11,-0.7960428353827467,-0.7758633305537112
12,-0.8183872195415663,-0.781664615455601
13,-0.8300546471678284,-0.7972049391931958
14,-0.8428963262828522,-0.8018948961693195
15,-0.8520432854599655,-0.8065431270978333
16,-0.8563710973727612,-0.8007758376820956
17,-0.8656107991248336,-0.8148559206015902
18,-0.871562214533575,-0.8214011180479034
19,-0.876858516303498,-0.8231383073293133
20,-0.8822177852884441,-0.8210430827221753
21,-0.8877794058730281,-0.8339448261270185
22,-0.8925630314457195,-0.8330152121039085
23,-0.8965528009689911,-0.8446382228790977
24,-0.9009293516259335,-0.8463402728837581
25,-0.904837749710741,-0.8379497135104037
26,-0.9095973295097414,-0.8477144559304931
27,-0.9135548010517446,-0.8492151271413874
28,-0.9171098973704064,-0.8500880761279
29,-0.9212808604765303,-0.8440235357869554
30,-0.9252503330514308,-0.8542675840127983
31,-0.9278122284260925,-0.8585423315932721
32,-0.9301585231918886,-0.8516289889559517
33,-0.9333682476429662,-0.8440221773621477
34,-0.9367684473539626,-0.8556203107958958
35,-0.9401329100980685,-0.8530581092944851
36,-0.9428729205377,-0.8614473104476928
37,-0.947064876654323,-0.873806181292475
38,-0.9491903928127895,-0.8707469117862207
39,-0.9521271856695511,-0.8559126338657038
40,-0.9552242565259484,-0.8654638827008045
