epoch,train_loss,test_loss
1,1.7599162805351396,-0.16396963601173073
2,-0.2104379414632531,-0.3588401468585671
3,-0.43167541298896955,-0.37833753305222884
4,-0.5625885061079152,-0.5714026664924107
5,-0.1910051116288863,-0.39934670643674003
6,-0.49501785559519546,-0.5327217993085032
7,-0.6010480159261189,-0.622933592348371
8,-0.6530920935025579,-0.3036599226295948
9,-0.6864057170127204,-0.2928571963061889
10,-0.7182793666507645,-0.6398106416710365
11,-0.7213847429735376,-0.5797759212645484
12,-0.7777078382483187,-0.7068595468262096
13,-0.788786998518456,-0.6652786966321277
14,-0.7939031448578391,-0.2109201909571794
15,-0.8116434573604923,-0.6903004146790431
16,-0.8199202275354526,-0.5936372308589426
17,-0.8293544836138321,-0.47171737852471846
18,-0.8386013895958695,-0.010619795881211758
19,-0.8461475700694917,-0.7940426211804151
20,-0.8641723858239486,-0.5773426934892749
21,-0.8758735999154887,0.24365341252658837
22,-0.8854385957791014,-0.6591282749755515
23,-0.8991522550713454,-0.8265421756991633
24,-0.9027368520658875,-0.7507231855833972
25,-0.9162425604798838,-0.7393446462987749
26,-0.9160668217665786,-0.8564038172364234
27,-0.9243426520422281,-0.5718914231262457
28,-0.9275841861800062,-0.7850239806015182
29,-0.9266633582010718,-0.7282184255619844
30,-0.9322973686267355,-0.8637505565758472
31,-0.9392026324653416,-0.7416939733434974
32,-0.9428468376953004,-0.8557902336948447
33,-0.9457998904119055,-0.7098217046969099
34,-0.9501260568317421,-0.843484205097236
35,-0.9530360383049943,-0.8735498940894081
36,-0.956525735597882,-0.7567042362726765
37,-0.9581497923306802,-0.7596191931469941
38,-0.960860408834403,-0.8524429491088714
39,-0.9621304510587669,-0.7497593165455777
40,-0.9625986707106086,-0.787337131674091
