epoch,train_loss,test_loss
1,1.2309418198194044,-0.10608598483887352
2,-0.25581745450539967,-0.37633605601013076
3,-0.48469008919900247,-0.4883581119141093
4,-0.5960468158599189,-0.5796902474613838
5,-0.6404956519962793,-0.6403141708860611
6,-0.7068963288803873,-0.6544799904304522
7,-0.7368428519593403,-0.7137770626142069
8,-0.7717355870991651,-0.705047448248499
9,-0.7887312586767128,-0.7478082721891962
10,-0.7947031465784401,-0.7424636204761488
11,-0.8114360781123316,-0.7593322095587666
12,-0.811869419450175,-0.7590274724695417
13,-0.8223658439755309,-0.7700185241844552
14,-0.833487656102123,-0.7741471545080896
15,-0.836827449802501,-0.7917988902992672
16,-0.8450820419247805,-0.7909920087544087
17,-0.8524706336584958,-0.76982993490902
18,-0.8123604681624379,-0.7731930936836167
19,-0.8391064478886219,-0.7439289768295432
20,-0.8458561357375957,-0.8014131758293068
21,-0.8531938295603321,-0.8001463434486478
22,-0.8604319846382016,-0.8075959490865101
23,-0.8750300064340217,-0.7982679170797821
24,-0.14295673248361132,-0.47166789984215557
25,-0.5471639564956527,-0.5981999302765837
26,-0.5599148474751766,-0.5924434692380421
27,-0.5321324855295242,-0.5963102911518495
28,-0.6345367314128729,-0.6586347384792235
29,-0.6951966422313145,-0.7094951217097265
30,-0.7135637630703415,-0.6956917502353956
31,-0.7343714742840708,-0.7078041069255567
32,-0.7561558753023534,-0.6419775738024417
33,-0.7405144618120277,-0.7172980876892437
34,-0.775444919543355,-0.7457961476005521
35,-0.7957525646307905,-0.7499462694895488
36,-0.8034157095250529,-0.7672557930703516
37,-0.814207291061228,-0.7721955814295345
38,-0.8218377679749621,-0.7651433064061919
39,-0.8266279906981093,-0.7786733927918069
40,-0.8278915298468181,-0.7761818905664252
